revision_id,product_sk,mrp,selling_price,effective_from,effective_to
502689,1751,11.84,10.57,2024-02-21,2024-07-18
502690,1751,13.29,11.87,2024-07-19,2024-11-14
502691,1751,13.54,12.09,2024-11-15,9999-12-31
502692,1752,80.58,71.95,2022-01-01,2023-02-03
502693,1752,81.32,72.61,2023-02-04,9999-12-31
502694,1753,274.34,244.95,2022-01-01,2023-04-26
502695,1753,285.01,254.47,2023-04-27,2023-10-03
502696,1753,286.33,255.65,2023-10-04,2024-11-05
502697,1753,336.74,300.66,2024-11-06,9999-12-31
502698,1754,381.86,340.95,2022-01-01,2024-03-16
502699,1754,393.85,351.65,2024-03-17,9999-12-31
502700,1755,198.18,176.95,2022-01-01,2023-04-27
502701,1755,206.35,184.24,2023-04-28,2023-08-01
502702,1755,246.79,220.35,2023-08-02,9999-12-31
502703,1756,254.18,226.95,2022-01-01,2023-11-26
502704,1756,247.69,221.15,2023-11-27,2024-01-09
502705,1756,280.1,250.09,2024-01-10,2024-03-06
502706,1756,268.25,239.51,2024-03-07,2024-04-17
502707,1756,304.34,271.73,2024-04-18,9999-12-31
502708,1757,145.54,129.95,2022-01-01,2024-04-19
502709,1757,141.29,126.15,2024-04-20,2024-10-10
502710,1757,160.78,143.55,2024-10-11,9999-12-31
502711,1758,244.1,217.95,2022-01-01,2023-01-26
502712,1758,259.83,231.99,2023-01-27,2023-03-15
502713,1758,297.88,265.96,2023-03-16,2024-02-20
502714,1758,289.65,258.62,2024-02-21,2024-06-24
502715,1758,315.13,281.37,2024-06-25,9999-12-31
502716,1759,1037.06,925.95,2022-01-01,2023-08-18
502717,1759,967.28,863.64,2023-08-19,2024-08-13
502718,1759,930.94,831.2,2024-08-14,2024-10-31
502719,1759,916.44,818.25,2024-11-01,9999-12-31
502720,1760,53.7,47.95,2022-01-01,2023-07-27
502721,1760,58.05,51.83,2023-07-28,9999-12-31
502722,1761,82.82,73.95,2022-01-01,2024-10-01
502723,1761,94.83,84.67,2024-10-02,9999-12-31
502724,1762,303.46,270.95,2022-01-01,2024-06-15
502725,1762,345.4,308.39,2024-06-16,9999-12-31
502726,1763,34.66,30.95,2022-01-01,2023-06-09
502727,1763,35.67,31.85,2023-06-10,2024-08-02
502728,1763,39.42,35.2,2024-08-03,9999-12-31
502729,1764,331.46,295.95,2022-01-01,2024-09-27
502730,1764,348.35,311.03,2024-09-28,2024-10-07
502731,1764,376.15,335.85,2024-10-08,9999-12-31
502732,1765,115.3,102.95,2022-01-01,2024-09-30
502733,1765,122.24,109.14,2024-10-01,9999-12-31
502734,1766,246.34,219.95,2022-01-01,2023-06-11
502735,1766,248.0,221.43,2023-06-12,2023-12-14
502736,1766,261.23,233.24,2023-12-15,2024-01-21
502737,1766,248.36,221.75,2024-01-22,2024-03-18
502738,1766,260.13,232.26,2024-03-19,9999-12-31
502739,1767,434.5,387.95,2022-01-01,2023-04-07
502740,1767,438.69,391.69,2023-04-08,2023-10-17
502741,1767,447.14,399.23,2023-10-18,2024-03-25
502742,1767,441.01,393.76,2024-03-26,2024-08-05
502743,1767,470.47,420.06,2024-08-06,9999-12-31
502744,1768,132.1,117.95,2022-01-01,2023-07-13
502745,1768,152.14,135.84,2023-07-14,2024-11-04
502746,1768,161.01,143.76,2024-11-05,9999-12-31
502747,1769,294.5,262.95,2022-01-01,2024-08-21
502748,1769,308.12,275.11,2024-08-22,9999-12-31
502749,1770,337.06,300.95,2022-01-01,2024-06-15
502750,1770,353.08,315.25,2024-06-16,9999-12-31
502751,1771,352.74,314.95,2022-01-01,2023-11-21
502752,1771,375.7,335.45,2023-11-22,2024-09-17
502753,1771,367.05,327.72,2024-09-18,9999-12-31
502754,1772,52.58,46.95,2022-01-01,2023-03-09
502755,1772,52.81,47.15,2023-03-10,2023-11-14
502756,1772,53.87,48.1,2023-11-15,2024-08-07
502757,1772,59.51,53.13,2024-08-08,9999-12-31
502758,1773,436.74,389.95,2022-01-01,2024-05-14
502759,1773,482.47,430.78,2024-05-15,9999-12-31
502760,1774,1261.06,1125.95,2022-01-01,2023-05-22
502761,1774,1393.04,1243.79,2023-05-23,2024-05-01
502762,1774,1426.01,1273.22,2024-05-02,2024-09-02
502763,1774,1455.53,1299.58,2024-09-03,2024-11-06
502764,1774,1571.89,1403.47,2024-11-07,9999-12-31
502765,1775,269.86,240.95,2022-01-01,2024-03-05
502766,1775,272.22,243.05,2024-03-06,2024-07-18
502767,1775,288.76,257.82,2024-07-19,9999-12-31
502768,1776,148.9,132.95,2022-01-01,2023-12-22
502769,1776,163.86,146.3,2023-12-23,2024-06-06
502770,1776,171.98,153.55,2024-06-07,9999-12-31
502771,1777,151.14,134.95,2022-01-01,2023-11-17
502772,1777,141.15,126.03,2023-11-18,2024-04-24
502773,1777,161.64,144.32,2024-04-25,9999-12-31
502774,1778,109.7,97.95,2022-01-01,2023-12-27
502775,1778,120.84,107.89,2023-12-28,9999-12-31
502776,1779,256.42,228.95,2022-01-01,2023-04-22
502777,1779,246.19,219.81,2023-04-23,2023-05-02
502778,1779,259.96,232.11,2023-05-03,2023-09-09
502779,1779,282.41,252.15,2023-09-10,9999-12-31
502780,1780,441.22,393.95,2022-01-01,2024-08-09
502781,1780,491.89,439.19,2024-08-10,2024-10-10
502782,1780,521.0,465.18,2024-10-11,9999-12-31
502783,1781,163.46,145.95,2022-01-01,2024-02-19
502784,1781,160.55,143.35,2024-02-20,2024-10-10
502785,1781,166.29,148.47,2024-10-11,9999-12-31
502786,1782,974.34,869.95,2022-01-01,2023-06-24
502787,1782,940.03,839.31,2023-06-25,2023-08-21
502788,1782,1124.54,1004.05,2023-08-22,2023-09-07
502789,1782,1113.93,994.58,2023-09-08,2024-05-23
502790,1782,1232.48,1100.43,2024-05-24,9999-12-31
502791,1783,222.82,198.95,2022-01-01,2023-03-28
502792,1783,239.09,213.47,2023-03-29,2023-09-04
502793,1783,265.75,237.28,2023-09-05,2024-09-17
502794,1783,259.18,231.41,2024-09-18,2024-11-06
502795,1783,284.39,253.92,2024-11-07,9999-12-31
502796,1784,152.26,135.95,2022-01-01,2023-11-13
502797,1784,150.76,134.61,2023-11-14,2024-01-17
502798,1784,160.2,143.04,2024-01-18,2024-01-23
502799,1784,172.07,153.63,2024-01-24,2024-06-20
502800,1784,179.93,160.65,2024-06-21,9999-12-31
502801,1785,144.42,128.95,2022-01-01,2023-09-30
502802,1785,153.42,136.98,2023-10-01,2023-11-09
502803,1785,167.37,149.44,2023-11-10,2024-03-20
502804,1785,173.03,154.49,2024-03-21,9999-12-31
502805,1786,81.7,72.95,2022-01-01,2024-02-12
502806,1786,79.5,70.98,2024-02-13,9999-12-31
502807,1787,22.34,19.95,2022-01-01,2024-03-20
502808,1787,22.59,20.17,2024-03-21,2024-06-27
502809,1787,22.81,20.37,2024-06-28,2024-10-13
502810,1787,24.72,22.07,2024-10-14,9999-12-31
502811,1788,281.06,250.95,2022-01-01,2023-12-28
502812,1788,303.26,270.77,2023-12-29,2024-06-05
502813,1788,297.86,265.95,2024-06-06,2024-06-09
502814,1788,329.87,294.53,2024-06-10,2024-07-25
502815,1788,347.33,310.12,2024-07-26,9999-12-31
502816,1789,688.74,614.95,2022-01-01,2023-05-11
502817,1789,699.16,624.25,2023-05-12,2023-08-25
502818,1789,749.39,669.1,2023-08-26,2023-12-28
502819,1789,816.82,729.3,2023-12-29,9999-12-31
502820,1790,74.98,66.95,2022-01-01,2023-09-06
502821,1790,82.69,73.83,2023-09-07,2024-02-15
502822,1790,87.25,77.9,2024-02-16,2024-09-30
502823,1790,90.88,81.14,2024-10-01,9999-12-31
502824,1791,461.38,411.95,2022-01-01,2023-09-15
502825,1791,528.62,471.98,2023-09-16,2024-02-04
502826,1791,529.38,472.66,2024-02-05,2024-05-26
502827,1791,563.26,502.91,2024-05-27,9999-12-31
502828,1792,226.18,201.95,2022-01-01,2024-07-29
502829,1792,220.48,196.86,2024-07-30,2024-11-06
502830,1792,212.52,189.75,2024-11-07,9999-12-31
502831,1793,455.78,406.95,2022-01-01,2024-08-26
502832,1793,483.58,431.77,2024-08-27,9999-12-31
502833,1794,809.7,722.95,2022-01-01,2023-10-11
502834,1794,828.64,739.86,2023-10-12,2024-04-20
502835,1794,856.53,764.76,2024-04-21,9999-12-31
502836,1795,144.42,128.95,2022-01-01,2024-04-09
502837,1795,147.71,131.88,2024-04-10,9999-12-31
502838,1796,381.86,340.95,2022-01-01,2023-08-02
502839,1796,383.95,342.81,2023-08-03,2024-01-12
502840,1796,386.64,345.21,2024-01-13,9999-12-31
502841,1797,508.42,453.95,2022-01-01,2023-10-31
502842,1797,472.68,422.04,2023-11-01,2024-01-06
502843,1797,481.75,430.13,2024-01-07,2024-05-22
502844,1797,532.46,475.41,2024-05-23,2024-08-21
502845,1797,574.75,513.17,2024-08-22,9999-12-31
502846,1798,200.42,178.95,2022-01-01,2024-04-18
502847,1798,200.96,179.43,2024-04-19,9999-12-31
502848,1799,94.02,83.95,2022-01-01,2024-03-05
502849,1799,94.98,84.8,2024-03-06,2024-07-19
502850,1799,101.08,90.25,2024-07-20,9999-12-31
502851,1800,337.06,300.95,2022-01-01,2023-02-11
502852,1800,355.38,317.3,2023-02-12,2024-08-05
502853,1800,361.44,322.71,2024-08-06,2024-08-27
502854,1800,360.23,321.63,2024-08-28,9999-12-31
502855,1801,217.22,193.95,2022-01-01,2024-05-30
502856,1801,226.56,202.29,2024-05-31,9999-12-31
502857,1802,886.98,791.95,2022-01-01,2023-03-17
502858,1802,873.69,780.08,2023-03-18,2023-07-09
502859,1802,893.09,797.4,2023-07-10,2023-10-24
502860,1802,915.84,817.71,2023-10-25,9999-12-31
502861,1803,668.58,596.95,2022-01-01,2023-09-22
502862,1803,730.54,652.27,2023-09-23,9999-12-31
502863,1804,375.14,334.95,2022-01-01,2023-07-13
502864,1804,417.97,373.19,2023-07-14,2023-09-19
502865,1804,420.92,375.82,2023-09-20,2023-09-29
502866,1804,425.67,380.06,2023-09-30,9999-12-31
502867,1805,48.1,42.95,2022-01-01,2023-10-07
502868,1805,46.96,41.93,2023-10-08,2023-10-30
502869,1805,52.66,47.02,2023-10-31,2023-12-27
502870,1805,53.8,48.04,2023-12-28,2024-01-12
502871,1805,51.8,46.25,2024-01-13,9999-12-31
502872,1806,590.18,526.95,2022-01-01,2024-05-25
502873,1806,608.9,543.66,2024-05-26,2024-08-30
502874,1806,625.76,558.71,2024-08-31,9999-12-31
502875,1807,1490.66,1330.95,2022-01-01,2023-09-15
502876,1807,1449.54,1294.23,2023-09-16,9999-12-31
502877,1808,124.26,110.95,2022-01-01,2024-08-04
502878,1808,121.89,108.83,2024-08-05,9999-12-31
502879,1809,491.62,438.95,2022-01-01,2024-06-19
502880,1809,578.5,516.52,2024-06-20,9999-12-31
502881,1810,1063.94,949.95,2022-01-01,2023-09-05
502882,1810,1155.3,1031.52,2023-09-06,2023-10-12
502883,1810,1192.0,1064.29,2023-10-13,9999-12-31
502884,1811,70.5,62.95,2022-01-01,2024-08-11
502885,1811,73.75,65.85,2024-08-12,2024-10-05
502886,1811,77.82,69.48,2024-10-06,9999-12-31
502887,1812,100.74,89.95,2022-01-01,2024-09-30
502888,1812,112.68,100.61,2024-10-01,2024-10-02
502889,1812,117.61,105.01,2024-10-03,2024-11-12
502890,1812,122.4,109.29,2024-11-13,9999-12-31
502891,1813,1228.58,1096.95,2022-01-01,2024-05-25
502892,1813,1247.98,1114.27,2024-05-26,9999-12-31
502893,1814,134.34,119.95,2022-01-01,2024-03-03
502894,1814,151.93,135.65,2024-03-04,2024-04-12
502895,1814,158.89,141.87,2024-04-13,2024-06-17
502896,1814,177.87,158.81,2024-06-18,9999-12-31
502897,1815,181.38,161.95,2022-01-01,2023-11-03
502898,1815,199.25,177.9,2023-11-04,2024-03-18
502899,1815,185.61,165.72,2024-03-19,2024-06-14
502900,1815,208.84,186.46,2024-06-15,2024-07-21
502901,1815,217.44,194.14,2024-07-22,9999-12-31
502902,1816,136.58,121.95,2022-01-01,2023-10-03
502903,1816,146.32,130.64,2023-10-04,9999-12-31
502904,1817,376.26,335.95,2022-01-01,2023-05-06
502905,1817,388.49,346.87,2023-05-07,2023-11-27
502906,1817,366.62,327.34,2023-11-28,2024-08-18
502907,1817,386.8,345.36,2024-08-19,9999-12-31
502908,1818,72.74,64.95,2022-01-01,2023-07-21
502909,1818,74.75,66.74,2023-07-22,2023-08-09
502910,1818,74.5,66.52,2023-08-10,2023-12-27
502911,1818,75.4,67.32,2023-12-28,2024-08-09
502912,1818,78.0,69.64,2024-08-10,9999-12-31
502913,1819,64.9,57.95,2022-01-01,2023-12-29
502914,1819,76.25,68.08,2023-12-30,2024-09-08
502915,1819,78.47,70.06,2024-09-09,2024-09-16
502916,1819,84.3,75.27,2024-09-17,9999-12-31
502917,1820,150.02,133.95,2022-01-01,2024-01-12
502918,1820,152.08,135.79,2024-01-13,2024-07-10
502919,1820,169.89,151.69,2024-07-11,9999-12-31
502920,1821,106.34,94.95,2022-01-01,2023-04-14
502921,1821,114.4,102.14,2023-04-15,2024-01-10
502922,1821,115.63,103.24,2024-01-11,9999-12-31
502923,1822,248.58,221.95,2022-01-01,2024-01-19
502924,1822,253.99,226.78,2024-01-20,2024-02-23
502925,1822,280.29,250.26,2024-02-24,2024-03-04
502926,1822,322.07,287.56,2024-03-05,9999-12-31
502927,1823,262.02,233.95,2022-01-01,2023-05-01
502928,1823,254.11,226.88,2023-05-02,2023-11-03
502929,1823,272.64,243.43,2023-11-04,2024-03-03
502930,1823,278.25,248.44,2024-03-04,9999-12-31
502931,1824,434.5,387.95,2022-01-01,2023-11-04
502932,1824,492.69,439.9,2023-11-05,2024-08-19
502933,1824,554.72,495.29,2024-08-20,2024-10-05
502934,1824,592.76,529.25,2024-10-06,9999-12-31
502935,1825,619.3,552.95,2022-01-01,2024-01-09
502936,1825,604.03,539.31,2024-01-10,2024-10-08
502937,1825,645.74,576.55,2024-10-09,9999-12-31
502938,1826,118.66,105.95,2022-01-01,2023-10-11
502939,1826,116.94,104.41,2023-10-12,9999-12-31
502940,1827,128.74,114.95,2022-01-01,2023-11-15
502941,1827,130.83,116.81,2023-11-16,9999-12-31
502942,1828,52.58,46.95,2022-01-01,2023-07-21
502943,1828,52.06,46.48,2023-07-22,2024-05-03
502944,1828,47.88,42.75,2024-05-04,9999-12-31
502945,1829,274.34,244.95,2022-01-01,2023-11-12
502946,1829,272.68,243.46,2023-11-13,2024-06-06
502947,1829,284.56,254.07,2024-06-07,9999-12-31
502948,1830,115.3,102.95,2022-01-01,2023-12-02
502949,1830,124.76,111.39,2023-12-03,2024-06-16
502950,1830,117.54,104.95,2024-06-17,2024-06-20
502951,1830,126.16,112.64,2024-06-21,2024-10-07
502952,1830,123.44,110.21,2024-10-08,9999-12-31
502953,1831,340.42,303.95,2022-01-01,2024-03-17
502954,1831,359.13,320.65,2024-03-18,9999-12-31
502955,1832,64.9,57.95,2022-01-01,2023-04-05
502956,1832,70.73,63.15,2023-04-06,2023-08-24
502957,1832,75.36,67.29,2023-08-25,2023-11-09
502958,1832,74.64,66.64,2023-11-10,9999-12-31
502959,1833,108.58,96.95,2022-01-01,2024-06-27
502960,1833,110.23,98.42,2024-06-28,2024-07-24
502961,1833,116.52,104.04,2024-07-25,2024-09-30
502962,1833,133.26,118.98,2024-10-01,2024-10-18
502963,1833,139.31,124.38,2024-10-19,9999-12-31
502964,1834,251.94,224.95,2022-01-01,2023-04-09
502965,1834,276.18,246.59,2023-04-10,2023-04-27
502966,1834,270.66,241.66,2023-04-28,2024-01-07
502967,1834,272.9,243.66,2024-01-08,2024-07-15
502968,1834,267.0,238.39,2024-07-16,9999-12-31
502969,1835,595.78,531.95,2022-01-01,2024-01-13
502970,1835,665.84,594.5,2024-01-14,9999-12-31
502971,1836,108.58,96.95,2022-01-01,2024-01-29
502972,1836,114.64,102.36,2024-01-30,2024-06-09
502973,1836,117.28,104.71,2024-06-10,2024-07-20
502974,1836,124.33,111.01,2024-07-21,2024-10-02
502975,1836,136.57,121.94,2024-10-03,9999-12-31
502976,1837,141.06,125.95,2022-01-01,2023-08-18
502977,1837,148.36,132.46,2023-08-19,2023-11-07
502978,1837,144.12,128.68,2023-11-08,2024-07-27
502979,1837,138.07,123.28,2024-07-28,9999-12-31
502980,1838,153.38,136.95,2022-01-01,2023-02-15
502981,1838,155.77,139.08,2023-02-16,2023-11-13
502982,1838,158.91,141.88,2023-11-14,9999-12-31
502983,1839,85.06,75.95,2022-01-01,2023-11-10
502984,1839,79.21,70.72,2023-11-11,2024-03-05
502985,1839,80.63,71.99,2024-03-06,2024-05-19
502986,1839,77.18,68.91,2024-05-20,9999-12-31
502987,1840,309.06,275.95,2022-01-01,2024-01-15
502988,1840,300.74,268.52,2024-01-16,2024-06-26
502989,1840,316.23,282.35,2024-06-27,2024-08-21
502990,1840,316.41,282.51,2024-08-22,9999-12-31
502991,1841,239.62,213.95,2022-01-01,2023-10-07
502992,1841,247.76,221.21,2023-10-08,2024-06-03
502993,1841,231.57,206.76,2024-06-04,2024-06-24
502994,1841,248.66,222.02,2024-06-25,9999-12-31
502995,1842,1203.94,1074.95,2022-01-01,2023-04-20
502996,1842,1234.84,1102.54,2023-04-21,2024-04-09
502997,1842,1332.8,1190.0,2024-04-10,2024-05-28
502998,1842,1340.51,1196.88,2024-05-29,9999-12-31
502999,1843,258.66,230.95,2022-01-01,2023-06-02
503000,1843,252.24,225.21,2023-06-03,2024-05-10
503001,1843,278.91,249.03,2024-05-11,9999-12-31
503002,1844,82.82,73.95,2022-01-01,2024-06-27
503003,1844,92.59,82.67,2024-06-28,2024-10-06
503004,1844,90.14,80.48,2024-10-07,9999-12-31
503005,1845,670.82,598.95,2022-01-01,2023-06-15
503006,1845,703.58,628.2,2023-06-16,2024-01-17
503007,1845,715.1,638.48,2024-01-18,2024-06-20
503008,1845,759.02,677.7,2024-06-21,2024-10-25
503009,1845,782.48,698.64,2024-10-26,9999-12-31
503010,1846,298.98,266.95,2022-01-01,2023-03-10
503011,1846,329.2,293.93,2023-03-11,2023-11-09
503012,1846,353.7,315.8,2023-11-10,2024-04-24
503013,1846,333.44,297.71,2024-04-25,2024-05-28
503014,1846,329.77,294.44,2024-05-29,9999-12-31
503015,1847,272.1,242.95,2022-01-01,2024-07-25
503016,1847,274.72,245.29,2024-07-26,9999-12-31
503017,1848,11.14,9.95,2022-01-01,2023-06-10
503018,1848,11.52,10.29,2023-06-11,2024-01-22
503019,1848,12.52,11.18,2024-01-23,9999-12-31
503020,1849,279.94,249.95,2022-01-01,2023-04-08
503021,1849,306.47,273.63,2023-04-09,2023-09-30
503022,1849,295.98,264.27,2023-10-01,2024-01-12
503023,1849,299.36,267.29,2024-01-13,2024-02-04
503024,1849,290.17,259.08,2024-02-05,9999-12-31
503025,1850,941.86,840.95,2022-01-01,2023-10-03
503026,1850,933.97,833.9,2023-10-04,2023-10-13
503027,1850,994.67,888.1,2023-10-14,2023-10-16
503028,1850,1030.2,919.82,2023-10-17,2024-01-04
503029,1850,1103.73,985.47,2024-01-05,9999-12-31
503030,1851,1444.74,1289.95,2022-01-01,2023-11-22
503031,1851,1519.27,1356.49,2023-11-23,9999-12-31
503032,1852,489.38,436.95,2022-01-01,2024-01-23
503033,1852,536.63,479.13,2024-01-24,2024-04-11
503034,1852,556.57,496.94,2024-04-12,2024-04-27
503035,1852,534.51,477.24,2024-04-28,2024-08-01
503036,1852,575.6,513.93,2024-08-02,9999-12-31
503037,1853,61.54,54.95,2022-01-01,2023-08-02
503038,1853,68.73,61.37,2023-08-03,2024-07-05
503039,1853,74.01,66.08,2024-07-06,9999-12-31
503040,1854,1244.26,1110.95,2022-01-01,2024-03-13
503041,1854,1288.52,1150.46,2024-03-14,9999-12-31
503042,1855,295.62,263.95,2022-01-01,2024-10-30
503043,1855,323.34,288.7,2024-10-31,9999-12-31
503044,1856,30.18,26.95,2022-01-01,2024-05-05
503045,1856,33.12,29.57,2024-05-06,9999-12-31
503046,1857,109.7,97.95,2022-01-01,2023-09-01
503047,1857,118.05,105.4,2023-09-02,2023-10-26
503048,1857,129.75,115.85,2023-10-27,2024-04-23
503049,1857,122.92,109.75,2024-04-24,2024-10-21
503050,1857,139.55,124.6,2024-10-22,9999-12-31
503051,1858,129.86,115.95,2022-01-01,2023-06-21
503052,1858,142.91,127.6,2023-06-22,2023-09-02
503053,1858,153.87,137.38,2023-09-03,9999-12-31
503054,1859,338.18,301.95,2022-01-01,2024-01-16
503055,1859,359.23,320.74,2024-01-17,2024-06-07
503056,1859,400.2,357.32,2024-06-08,2024-06-23
503057,1859,395.6,353.21,2024-06-24,9999-12-31
503058,1860,152.26,135.95,2022-01-01,2023-12-03
503059,1860,165.18,147.48,2023-12-04,2024-03-25
503060,1860,168.46,150.41,2024-03-26,2024-08-08
503061,1860,166.24,148.43,2024-08-09,9999-12-31
503062,1861,424.42,378.95,2022-01-01,2024-02-05
503063,1861,477.33,426.19,2024-02-06,2024-03-13
503064,1861,516.79,461.42,2024-03-14,2024-05-27
503065,1861,529.64,472.89,2024-05-28,9999-12-31
503066,1862,1474.98,1316.95,2022-01-01,2023-08-06
503067,1862,1561.19,1393.92,2023-08-07,2023-12-14
503068,1862,1609.0,1436.61,2023-12-15,2024-08-02
503069,1862,1686.56,1505.86,2024-08-03,2024-09-23
503070,1862,1734.02,1548.23,2024-09-24,9999-12-31
503071,1863,100.74,89.95,2022-01-01,2024-09-03
503072,1863,108.12,96.54,2024-09-04,2024-10-25
503073,1863,97.17,86.76,2024-10-26,9999-12-31
503074,1864,39.14,34.95,2022-01-01,2023-05-11
503075,1864,40.43,36.1,2023-05-12,2023-11-08
503076,1864,41.36,36.93,2023-11-09,2024-01-04
503077,1864,41.97,37.47,2024-01-05,2024-04-16
503078,1864,45.61,40.72,2024-04-17,9999-12-31
503079,1865,357.22,318.95,2022-01-01,2023-04-04
503080,1865,347.86,310.59,2023-04-05,9999-12-31
503081,1866,304.58,271.95,2022-01-01,2024-02-27
503082,1866,327.95,292.81,2024-02-28,2024-04-04
503083,1866,355.8,317.68,2024-04-05,2024-08-23
503084,1866,351.53,313.87,2024-08-24,9999-12-31
503085,1867,502.82,448.95,2022-01-01,2024-03-23
503086,1867,467.29,417.22,2024-03-24,2024-07-03
503087,1867,497.38,444.09,2024-07-04,9999-12-31
503088,1868,88.42,78.95,2022-01-01,2023-07-20
503089,1868,88.13,78.69,2023-07-21,9999-12-31
503090,1869,384.1,342.95,2022-01-01,2024-04-16
503091,1869,404.39,361.06,2024-04-17,9999-12-31
503092,1870,562.18,501.95,2022-01-01,2023-06-27
503093,1870,571.87,510.6,2023-06-28,2023-09-01
503094,1870,594.91,531.17,2023-09-02,2023-11-08
503095,1870,617.98,551.77,2023-11-09,2023-12-30
503096,1870,663.2,592.14,2023-12-31,9999-12-31
503097,1871,302.34,269.95,2022-01-01,2023-07-14
503098,1871,342.98,306.23,2023-07-15,2023-09-21
503099,1871,353.84,315.93,2023-09-22,9999-12-31
503100,1872,406.5,362.95,2022-01-01,2024-06-05
503101,1872,375.02,334.84,2024-06-06,9999-12-31
503102,1873,269.86,240.95,2022-01-01,2023-10-15
503103,1873,274.96,245.5,2023-10-16,2024-03-04
503104,1873,245.44,219.14,2024-03-05,9999-12-31
503105,1874,132.1,117.95,2022-01-01,2023-05-12
503106,1874,136.8,122.14,2023-05-13,2023-12-26
503107,1874,143.76,128.36,2023-12-27,9999-12-31
503108,1875,274.34,244.95,2022-01-01,2024-04-02
503109,1875,278.25,248.44,2024-04-03,9999-12-31
503110,1876,1405.54,1254.95,2022-01-01,2024-08-09
503111,1876,1490.82,1331.09,2024-08-10,2024-10-31
503112,1876,1475.22,1317.16,2024-11-01,9999-12-31
503113,1877,329.22,293.95,2022-01-01,2023-07-31
503114,1877,344.25,307.37,2023-08-01,2024-07-30
503115,1877,361.22,322.52,2024-07-31,2024-09-12
503116,1877,371.21,331.44,2024-09-13,2024-10-07
503117,1877,415.42,370.91,2024-10-08,9999-12-31
503118,1878,57.06,50.95,2022-01-01,2023-12-31
503119,1878,57.61,51.44,2024-01-01,2024-03-04
503120,1878,62.89,56.15,2024-03-05,2024-07-22
